Barycentric data loading time: 592.413316ms
Removing database directory samurai.db
Database directory samurai.db removed
Feeding update tasks to 16 workers
Block: 18908895 phase:modifiedaccounts accounts: 385 time: 3.241304274s
Fetching balances for 385 accounts
Fetched balances for 385 accounts
Block: 18908895 phase:balances accounts: 385 time: 24.23991ms
Block 18908903 account 0x0000000000000000000000000000000000000002 time: 61.273341ms
Block 18908903 account 0x0000000000000000000000000000000000000001 time: 64.618888ms
Block 18908903 account 0x087106dc144a3F43939B62c5816C52ed67F15084 time: 26.538985ms
Block 18908903 account 0x08f990eb738c7B7d80B6e57677AcB4620A77CfCf time: 44.576429ms
Block 18908903 account 0x0b91aAF90D441Fe1D9450F226e7cBE99D5612914 time: 36.076873ms
Block 18908903 account 0x0928592F80D63d474257A7b797120e301BA2d987 time: 47.253388ms
Block 18908903 account 0x0B8a49d816Cc709B6Eadb09498030AE3416b66Dc time: 39.609138ms
Block 18908903 account 0x0aC9BF2Ea91E74B9677b58AA062632A8C06fd575 time: 50.565824ms
Block 18908903 account 0x0B80c366D3d92fcd4DE0d4a3d596ced82eDcf65d time: 39.719532ms
Block 18908903 account 0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852 time: 42.313613ms
Block 18908903 account 0x0DD538156cc4b0966d4aB60358Ad2B12f57B0961 time: 43.383609ms
Block 18908903 account 0x0b38210ea11411557c13457D4dA7dC6ea731B88a time: 56.294576ms
Block 18908903 account 0x0B7f0e51Cd1739D6C96982D55aD8fA634dd43A9C time: 54.743573ms
Block 18908903 account 0x0b5c4a7FcDA49e0a8661419Bb55B86161a86db2a time: 58.9542ms
Block 18908903 account 0x0D0707963952f2fBA59dD06f2b425ace40b492Fe time: 57.078378ms
Block 18908903 account 0x0d7E906BD9cAFa154b048cFa766Cc1E54E39AF9B time: 53.438386ms
Block 18908903 account 0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e time: 57.578357ms
Block 18908903 account 0x0bcD3fbea5f8c1420038c145009fD351eACa2B83 time: 57.558852ms
Block 18908903 account 0x0e1734965617ECC387572f43F9541394308aC0A7 time: 53.452768ms
Block 18908903 account 0x0F39a234676A145a1A944C6666b500ac8A16d74f time: 39.388548ms
Block 18908903 account 0x0fe08D911246566fdFD4afE0181a21ab810EE1C2 time: 44.728997ms
Block 18908903 account 0x111111517e4929D3dcbdfa7CCe55d30d4B6BC4d6 time: 46.153393ms
Block 18908903 account 0x14259515c9d957dD6Ce338f346Afa80E05f4cA29 time: 52.249655ms
Block 18908903 account 0x13F2241aa64bb6DA2B74553fA9E12B713b74F334 time: 53.897623ms
Block 18908903 account 0x1063181dc986F76F7eA2Dd109e16fc596d0f522A time: 68.59931ms
Block 18908903 account 0x151B381058f91cF871E7eA1eE83c45326F61e96D time: 52.369339ms
Block 18908903 account 0x1893dEACF74dA423A25e1B17cb93bBBf8CE39f1d time: 49.439502ms
Block 18908903 account 0x1440ec793aE50fA046B95bFeCa5aF475b6003f9e time: 53.136636ms
Block 18908903 account 0x111111111117dC0aa78b770fA6A738034120C302 time: 71.795352ms
Block 18908903 account 0x15fc9AF8a90cf16dC970a22A783a2030C2CdE37D time: 56.034728ms
Block 18908903 account 0x1111111254EEB25477B68fb85Ed929f73A960582 time: 78.347946ms
Block 18908903 account 0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5 time: 49.827986ms
Block 18908903 account 0x119CDd14f28c4897EE85957bbe89Bf714DF6931a time: 86.909698ms
Block 18908903 account 0x1b9c7bbd87B1b2c2A68A48c8421107972Aec6c68 time: 49.363416ms
Block 18908903 account 0x1a97212DA44757a0f667C03F6778e92376370F5c time: 54.932198ms
Block 18908903 account 0x1705c22F61fc381e3dedF870510028B7f1831Fe5 time: 78.552132ms
Block 18908903 account 0x1a0ad011913A150f69f6A19DF447A0CfD9551054 time: 68.782663ms
Block 18908903 account 0x18Beba778638a2a424AdaC9eC5fCa1b289053F8b time: 79.107217ms
Block 18908903 account 0x1Bb279074a5763688F5Ac0E679C9Cc88afA1897f time: 44.398483ms
Block 18908903 account 0x1c479675ad559DC151F6Ec7ed3FbF8ceE79582B6 time: 43.815556ms
Block 18908903 account 0x1d8f8f00cfa6758d7bE78336684788Fb0ee0Fa46 time: 43.848952ms
Block 18908903 account 0x1c28790a5cd03e2516c38cb06c6D6c688C8cf668 time: 46.83527ms
Block 18908903 account 0x1CB1A5e65610AEFF2551A50f76a87a7d3fB649C6 time: 48.432619ms
Block 18908903 account 0x1DB69578db176694c61643869F8668dDC66d82af time: 47.771149ms
Block 18908903 account 0x20c93B0183EF00DEe3A10c27b4EbE135BD85A062 time: 43.76549ms
Block 18908903 account 0x1C727a55eA3c11B0ab7D3a361Fe0F3C47cE6de5d time: 67.890374ms
Block 18908903 account 0x20EDB3D32c59f934C457CF27e147fb059Ef7a9c1 time: 46.701616ms
Block 18908903 account 0x2134C96f5f2E1624D2a18d3C93d51288E9953471 time: 43.338463ms
Block 18908903 account 0x1e4cd30066cD79eDd544f6fC7cfFE67482b3479D time: 65.596907ms
Block 18908903 account 0x1f9090aaE28b8a3dCeaDf281B0F12828e676c326 time: 71.646011ms
Block 18908903 account 0x253553366Da8546fC250F225fe3d25d0C782303b time: 67.914814ms
Block 18908903 account 0x231b0Ee14048e9dCcD1d247744d114a4EB5E8E63 time: 69.980822ms
Block 18908903 account 0x2b9d5c7f2EAD1A221d771Fb6bb5E35Df04D60AB0 time: 62.649864ms
Block 18908903 account 0x2Dd4b6Ee73Ab76D2381b5e43D166e836EE322033 time: 58.275502ms
Block 18908903 account 0x28640CEc0D9Fd63234506CaA97D8CE299AeddaeD time: 78.604193ms
Block 18908903 account 0x2e3921C342d929859BF3bC8e760A2261D18DbFF5 time: 56.694306ms
Block 18908903 account 0x267be1C1D684F78cb4F6a176C4911b741E4Ffdc0 time: 79.438864ms
Block 18908903 account 0x295D80bf15df8BB4C58E6113186DB4C6260d24d6 time: 72.095132ms
Block 18908903 account 0x28C6c06298d514Db089934071355E5743bf21d60 time: 72.133184ms
Block 18908903 account 0x2f734e545E5B3c6C7E95DFd8Af5716132d3Ed1eE time: 62.216455ms
Block 18908903 account 0x30B90D5fA5dfe2614fc3e4ab17d9B744A05E440C time: 51.495773ms
Block 18908903 account 0x2FB42FfE2d7dF8381853e96304300c6a5E846905 time: 55.55579ms
Block 18908903 account 0x2d5d7d31F671F86C782533cc367F14109a082712 time: 79.624423ms
Block 18908903 account 0x311D03143384CCe04082800056a5f0c38F7F997B time: 54.710078ms
Block 18908903 account 0x3016A43B482d0480460f6625115bd372FE90c6bf time: 65.955075ms
Block 18908903 account 0x30a5Dde5A668b6275313F43BdcDB4CDCA3bcE078 time: 66.152089ms
Block 18908903 account 0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0 time: 44.812772ms
Block 18908903 account 0x31F454deFee76311420c2141023D98095b133477 time: 56.28084ms
Block 18908903 account 0x32152E0AC15caeb8C4439B713EA35EAB2cDc6200 time: 54.600222ms
Block 18908903 account 0x36b1Cd3e432f92B6eca478Fcb0E73f0F4d595F45 time: 55.094109ms
Block 18908903 account 0x3718889dF31BAA380eD8F442667b55F240e2896e time: 52.698888ms
Block 18908903 account 0x35B276664E9cb0AE307884AeA1B28cD6Ea077A15 time: 74.719526ms
Block 18908903 account 0x380Bdc6aED21f4fF029e4577244dD1CB0400b618 time: 69.570466ms
Block 18908903 account 0x36322C8add92677C0859F4577Df39DF4B9d012Ef time: 88.241561ms
Block 18908903 account 0x345662ABfE0E257E23552A434D02Ef274cCb6A90 time: 100.338833ms
Block 18908903 account 0x3ddeBC16986f6CF426a18976A3C7221243f0b4f1 time: 69.791199ms
Block 18908903 account 0x3E9f1165feb733954d10E83Fdd3EAE918e607201 time: 78.238658ms
Block 18908903 account 0x38DC4720d891bd09B83d98dB9713e20F9794574a time: 92.864705ms
Block 18908903 account 0x3bDC69C4E5e13E52A65f5583c23EFB9636b469d6 time: 92.917801ms
Block 18908903 account 0x389044F3ac7472060A0618116e3624A5f0f20F28 time: 96.284208ms
Block 18908903 account 0x3c11F6265Ddec22f4d049Dde480615735f451646 time: 103.796293ms
Block 18908903 account 0x3f22f60936F4f5D1E96cEdEb44beE66d0Cd7c220 time: 76.2806ms
Block 18908903 account 0x3eaF877F77b1a2Ee2938eb19f4670452F4d092be time: 90.076018ms
Block 18908903 account 0x43A8170b3cd82d00698F308c474f76A86A6084d2 time: 49.694634ms
Block 18908903 account 0x3FAF906b3c76e1A30df9F966F8F78FF919391D30 time: 75.33834ms
Block 18908903 account 0x3fD716A6eCA40DdA950BCb4fC1d7Cc4392F91Acd time: 71.081556ms
Block 18908903 account 0x44481ECb5a372f1461F7711Dc299DB638658Ea1C time: 52.162562ms
Block 18908903 account 0x461B407bF510fFD4c7b61e7eA2Ae13347eDb8F58 time: 52.055656ms
Block 18908903 account 0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD time: 83.915125ms
Block 18908903 account 0x465269f0a276a8f031a4331428956A9F24D964C4 time: 45.178467ms
Block 18908903 account 0x47082A75BC16313EF92cfACa1FEb885659c3c9B5 time: 48.747028ms
Block 18908903 account 0x465E56cD21ad47d4d4790F17de5E0458F20C3719 time: 48.79521ms
Block 18908903 account 0x495864cAD6Cf60E97EFcd3F14FF8B1F167956ba2 time: 52.803567ms
Block 18908903 account 0x483536fbEF61D80b498AB6604891200352d1c581 time: 54.336778ms
Block 18908903 account 0x4da08a1Bff50BE96bdeD5C7019227164b49C2bFc time: 46.581271ms
Block 18908903 account 0x4Dd26482738bE6C06C31467a19dcdA9AD781e8C4 time: 46.574735ms
Block 18908903 account 0x5013b8c94fF2e95e8B36E3C064274b20987403f8 time: 44.82691ms
Block 18908903 account 0x5211fB45E4E4bCD2c069Cbc25f55Bd745251898e time: 44.381667ms
Block 18908903 account 0x4F845c5CcF059002894D4e05cAD5735CeceED68b time: 52.16005ms
Block 18908903 account 0x511Ad9b175A4aF2C5EC20F80172BF795EccD8180 time: 44.909338ms
Block 18908903 account 0x53aB4a93B31F480d17D3440a6329bDa86869458A time: 46.678177ms
Block 18908903 account 0x4D73AdB72bC3DD368966edD0f0b2148401A178E2 time: 68.188195ms
Block 18908903 account 0x4b94b8379ac5E076420B9216489fF571748c9Ba8 time: 69.250427ms
Block 18908903 account 0x4F27633e8b1CFd5E043c68cDCD81C0bbfDB1cf14 time: 57.919028ms
Block 18908903 account 0x4FFe9CC172527DF1E40D0b2EfE1e9F05884A13dA time: 74.633661ms
Block 18908903 account 0x55B12ea10a4191E575CF94C637500D16aA49283E time: 50.239661ms
Block 18908903 account 0x54e955d79c24C2959F371e6082bEfB6EF0CFbbCD time: 50.72953ms
Block 18908903 account 0x56b217cc582e19B3ca933Fd411E85ca7DeF68445 time: 40.00095ms
Block 18908903 account 0x54a71f652C51E0675a215Fb44c9cC28DDf08C6ea time: 67.850055ms
Block 18908903 account 0x5C128d25A21f681e678cB050E551A895c9309945 time: 40.235066ms
Block 18908903 account 0x5C421040e937753eCA4Ba7250fBd898B2886Eb0f time: 42.7068ms
Block 18908903 account 0x57f1887a8BF19b14fC0dF6Fd9B2acc9Af147eA85 time: 55.051533ms
Block 18908903 account 0x5e97FC1348D4E81a2FF83638062fF4316591bfAF time: 49.097713ms
Block 18908903 account 0x603415Bb96FE5EB0D3Be0ceBF612A829327Fd362 time: 50.681049ms
Block 18908903 account 0x60a9F100987d9D4CE119dA38a3050758b5Ac0742 time: 50.687474ms
Block 18908903 account 0x5B905fE05F81F3a8ad8B28C6E17779CFAbf76068 time: 80.107783ms
Block 18908903 account 0x5D738fBf1D8940BBE72Af847d88c517064DE76e7 time: 75.01633ms
Block 18908903 account 0x60EF1e0Bf9218Cdc1769a43c4B0B111ed38BB418 time: 52.683474ms
Block 18908903 account 0x5D0a0450ee367C90cBc1B5a16ff7D095f7F11f56 time: 76.368076ms
Block 18908903 account 0x5ea9681C3Ab9B5739810F8b91aE65EC47de62119 time: 70.860601ms
Block 18908903 account 0x5bdf85216ec1e38D6458C870992A69e38e03F7Ef time: 82.061608ms
Block 18908903 account 0x61EFd8d35dB09a3fd5A5843AC0B5ebd4581Fbc23 time: 57.29578ms
Block 18908903 account 0x640983c6f6057C8fAECD560E5604535f308e9C01 time: 54.64655ms
Block 18908903 account 0x662b67d00A13FAf93254714DD601F5Ed49Ef2F51 time: 43.982251ms
Block 18908903 account 0x64EbfFd00D6E2Cf710043617c1F871c7e283e884 time: 55.733223ms
Block 18908903 account 0x66761Fa41377003622aEE3c7675Fc7b5c1C2FaC5 time: 51.087354ms
Block 18908903 account 0x64Bc2cA1Be492bE7185FAA2c8835d9b824c8a194 time: 73.854686ms
Block 18908903 account 0x626113523799639649B4deDcBF54842716A92535 time: 78.884579ms
Block 18908903 account 0x675bB023e268dCC43F543620577bCacB73047f08 time: 55.603747ms
Block 18908903 account 0x679AEa7196740D703dcDEC4FF584db2ad364119D time: 47.629208ms
Block 18908903 account 0x66A71Dcef29A0fFBDBE3c6a460a3B5BC225Cd675 time: 69.554581ms
Block 18908903 account 0x6774Bcbd5ceCeF1336b5300fb5186a12DDD8b367 time: 66.073182ms
Block 18908903 account 0x6b2E87c4eA58e948149e3560ba177E2c55Ad1703 time: 52.014984ms
Block 18908903 account 0x68771824DaBB67A60B5D3797C6D9F47b0fBCeE0a time: 53.599193ms
Block 18908903 account 0x6ADb2E268de2aA1aBF6578E4a8119b960E02928F time: 54.858451ms
Block 18908903 account 0x6f78f4337FcEAa4c376070533bEc6957464780Ec time: 44.595406ms
Block 18908903 account 0x6bA287890264cFdAb98100E9855b1423328269D2 time: 57.348165ms
Block 18908903 account 0x6B175474E89094C44Da98b954EedeAC495271d0F time: 66.99834ms
Block 18908903 account 0x6FC865D18FA433268970c4885dd1462c85bB4A4F time: 51.540947ms
Block 18908903 account 0x697874E69a3f1DCA85B18f4E06fdBF28b66993e5 time: 72.096982ms
Block 18908903 account 0x6F1cDbBb4d53d226CF4B917bF768B94acbAB6168 time: 65.438971ms
Block 18908903 account 0x70c3BFE736AE6F8C18f1dD2121cf5C51b7E3fF17 time: 45.103792ms
Block 18908903 account 0x7225D8708b78772f7ccaDc6dF264c42b2b96C35a time: 43.313585ms
Block 18908903 account 0x6F6382F241E3C6ee0e9Bee2390d91A73aDc0aFFf time: 70.111544ms
Block 18908903 account 0x7122985656e38BDC0302Db86685bb972b145bD3C time: 55.924919ms
Block 18908903 account 0x727B22dE66CCfd3d04a1762c07f1020491Eb564E time: 46.085788ms
Block 18908903 account 0x796E60BaB5fa71dE4E74DF0B207eFe3Cf2765961 time: 45.708071ms
Block 18908903 account 0x77C31BE0E819451FA0E6ea2eD99990Fed8F9E2C3 time: 46.070167ms
Block 18908903 account 0x754C2bF02e1E85ee8783CB40Ca584d00770ccA35 time: 58.225419ms
Block 18908903 account 0x735eD02655Bca15EC46491C0dE4946591135459b time: 64.157688ms
Block 18908903 account 0x79b7a69d90c82E014Bf0315e164208119B510FA0 time: 43.575641ms
Block 18908903 account 0x74de5d4FCbf63E00296fd95d33236B9794016631 time: 64.607635ms
Block 18908903 account 0x7B2eab1928eaE546DABc59307d0b972aa34bE4ad time: 38.663634ms
Block 18908903 account 0x75ae7F6263c52FD95c1267c879703F825EC83E5a time: 69.288507ms
Block 18908903 account 0x7B8c48256CaF462670f84c7e849cab216922B8D3 time: 57.36038ms
Block 18908903 account 0x7730cEBf0F24ee6757b5ab8d567ea3853d630Aa7 time: 81.359924ms
Block 18908903 account 0x7aADB097C665eB81460d1eE5133841e1A4651072 time: 64.028978ms
Block 18908903 account 0x7a0e95663D4E497f8Ac246E0ce31886B780845e8 time: 70.270366ms
Block 18908903 account 0x83fB1a395A0F93A1297880Ce1Ca097646DAeCFCf time: 39.575634ms
Block 18908903 account 0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0 time: 66.120932ms
Block 18908903 account 0x7C073CC4Faa174bDE4a631140678b1990ab79501 time: 78.614827ms
Block 18908903 account 0x8162f355a47f49167F09328866Dd30bF98cAe7Ad time: 50.023956ms
Block 18908903 account 0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D time: 90.739334ms
Block 18908903 account 0x8315177aB297bA92A06054cE80a67Ed4DBd7ed3a time: 53.631971ms
Block 18908903 account 0x8396aD5FEb207eABB6DF9f5C19a3dA771db47cE7 time: 54.297708ms
Block 18908903 account 0x80C67432656d59144cEFf962E8fAF8926599bCF8 time: 59.251916ms
Block 18908903 account 0x7e6C00D943c634B08056f941217c86083203BD37 time: 78.980903ms
Block 18908903 account 0x7F2b8C31F88B6006c382775eea88297Ec1e3E905 time: 60.53768ms
Block 18908903 account 0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e time: 66.117202ms
Block 18908903 account 0x84569465b08e1589d8878219E9AaBe1fDC3f273b time: 40.762964ms
Block 18908903 account 0x85e23eA64ea953F4A952Ec259aFa8D584A9d3770 time: 41.034096ms
Block 18908903 account 0x841A63D6B17927de583404BcDC5281B99A0b801D time: 64.692619ms
Block 18908903 account 0x867A50B1D3d4a10BcAF546CcA10938f9546B4940 time: 39.50907ms
Block 18908903 account 0x84458E61C014262e7818A98FB23D9c6a6a3ed1b2 time: 55.10304ms
Block 18908903 account 0x85a7951a4d6CBE216da59f169774510f0f172e86 time: 59.116885ms
Block 18908903 account 0x8B4DDd7A804978508c20B1238BDE91E1f6F4802f time: 43.74933ms
Block 18908903 account 0x881D40237659C251811CEC9c364ef91dC08D300C time: 66.68201ms
Block 18908903 account 0x8c5220cd975dAEaf7733E1CAC88804c95e1c9803 time: 48.752249ms
Block 18908903 account 0x8dAE2A39F45DF2e9fE7Fbce2105907488Bc5bA5D time: 50.623647ms
Block 18908903 account 0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640 time: 59.505295ms
Block 18908903 account 0x8EE5DD62A654a60f6F17A99d544102f37B58dA26 time: 49.152749ms
Block 18908903 account 0x8dB82382d4F2a312913E2826FEc616c03Aa41266 time: 55.468024ms
Block 18908903 account 0x88dF592F8eb5D7Bd38bFeF7dEb0fBc02cf3778a0 time: 67.167526ms
Block 18908903 account 0x88CbC4575d293020cc244CA6f94Ba79D8f62829D time: 79.714645ms
Block 18908903 account 0x89e51fA8CA5D66cd220bAed62ED01e8951aa7c40 time: 74.669455ms
Block 18908903 account 0x8e40Fc101cC88B94744f1716A0a46e64929ef757 time: 63.673898ms
Block 18908903 account 0x916314Ff59D622dCBf1eEAB91B323Ea721E3696e time: 52.107376ms
Block 18908903 account 0x935f64B44B5C48A1539C4AdA5161D27ace4205b5 time: 52.646266ms
Block 18908903 account 0x902F09715B6303d4173037652FA7377e5b98089E time: 62.155808ms
Block 18908903 account 0x92D6C1e31e14520e676a687F0a93788B716BEff5 time: 59.864467ms
Block 18908903 account 0x8FA3b4570B4C96f8036C13b64971BA65867eEB48 time: 69.921733ms
Block 18908903 account 0x9430801EBAf509Ad49202aaBC5F5Bc6fd8A3dAf8 time: 48.618798ms
Block 18908903 account 0x98DB3a41bF8bF4DeD2C92A84ec0705689DdEEF8B time: 44.407282ms
Block 18908903 account 0x96beA7867344cefdEB1c9Ed30112905A5D84d0e1 time: 49.708365ms
Block 18908903 account 0x943fA1df0F5D0876417ABFd8682eFCc45d34DcB0 time: 62.445618ms
Block 18908903 account 0x9Ce2909bFC54f45AaE47d9c36e36BAa49c4E4e8E time: 44.156536ms
Block 18908903 account 0x9D92e99122df6156fD0Fe0FCa6041fa2aDD5A935 time: 43.014999ms
Block 18908903 account 0x967da4048cD07aB37855c090aAF366e4ce1b9F48 time: 61.705836ms
Block 18908903 account 0x9E32b13ce7f2E80A01932B42553652E053D6ed8e time: 46.788096ms
Block 18908903 account 0x9485711f11B17f73f2CCc8561bcae05BDc7E9ad9 time: 71.870532ms
Block 18908903 account 0x9bB973330e0D1Ca179FBFb54d2B78C09Ecb60DB6 time: 67.448972ms
Block 18908903 account 0xA001269174CC81A98250839C36f453334eD2ea58 time: 51.173695ms
Block 18908903 account 0x9bE960B301CE2463B690aFb321D614aFee7D3dDD time: 72.027182ms
Block 18908903 account 0xa29591C26C768f03474E38E2A96c9Ad730e40ccC time: 43.844482ms
Block 18908903 account 0xa21Ed0Af81d7cdaEbD06d1150C166821cFCD64FF time: 75.885309ms
Block 18908903 account 0x9d55D5cE5DDed6210928b49A921522E0Bcf1fda6 time: 88.23384ms
Block 18908903 account 0xa362a6B387A80180286ef40d8e6eC6Ca2657A9fa time: 56.560555ms
Block 18908903 account 0xa311f7Ca3Eb2Fb98123A807f9b8e4BbbDBDcB2Ee time: 57.743663ms
Block 18908903 account 0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48 time: 81.291644ms
Block 18908903 account 0xa26e73C8E9507D50bF808B7A2CA9D5dE4fcC4A04 time: 77.557568ms
Block 18908903 account 0xA605751c358d7ee8B9FE172166f38D8A7d937D35 time: 55.123335ms
Block 18908903 account 0xa589d8868607b8d79eE4288ce192796051263b64 time: 55.566903ms
Block 18908903 account 0xa5a376007035761a7A6B2C897759324E69f92A60 time: 60.992883ms
Block 18908903 account 0xA75F7c2F025f470355515482BdE9EFA8153536A8 time: 54.945002ms
Block 18908903 account 0xA74F9a2016223Dd4afE571bAf80E421b14E6d11D time: 54.997905ms
Block 18908903 account 0xa7Ca2C8673bcFA5a26d8ceeC2887f2CC2b0Db22A time: 53.962112ms
Block 18908903 account 0xa3AEe8BcE55BEeA1951EF834b99f3Ac60d1ABeeB time: 79.520258ms
Block 18908903 account 0xA62F9C5af106FeEE069F38dE51098D9d81B90572 time: 73.581466ms
Block 18908903 account 0xA6E3ace665c8f9935708cd954C756734C5e6e8fB time: 70.990524ms
Block 18908903 account 0xa650D0ab7b16121dfAe1De6B860FB5a6Dd4F1C89 time: 78.148568ms
Block 18908903 account 0xAa0e9a1E2D2CcF2B867fda047bb5394BEF1883E0 time: 51.024529ms
Block 18908903 account 0xaeDf1f48147409dEeF0eA97cB78Bb8dc62e227ed time: 64.402334ms
Block 18908903 account 0xB300A855C777C78De0Abe39b034C78Be1d2243DD time: 62.519719ms
Block 18908903 account 0xB1F1ee126e9c96231Cc3d3fAD7C08b4cf873b1f1 time: 64.729032ms
Block 18908903 account 0xb2ecfE4E4D61f8790bbb9DE2D1259B9e2410CEA5 time: 79.596145ms
Block 18908903 account 0xB4a81261b16b92af0B9F7C4a83f1E885132D81e4 time: 71.252798ms
Block 18908903 account 0xaf0618315B2ef8A4c10271803b29982B15Fd1Be1 time: 86.965023ms
Block 18908903 account 0xb6DD53c5f8bE5D0aF4229684315434FeE8687261 time: 74.713267ms
Block 18908903 account 0xbc1a770bc7761969D46dEDBED48e192Dc1e6C504 time: 59.756238ms
Block 18908903 account 0xB92933Db5e2B03efB851080bF20ffA5DA9732D27 time: 71.526438ms
Block 18908903 account 0xba2C69C5BF8a2D68A146945b71cFeF14dC52FEBf time: 70.838017ms
Block 18908903 account 0xb584D4bE1A5470CA1a8778E9B86c81e165204599 time: 88.337871ms
Block 18908903 account 0xBc530Bfa3FCA1a731149248AfC7F750c18360de1 time: 63.481387ms
Block 18908903 account 0xBbD31D32fe1a56ce8c5682C32a4995375821AF5E time: 71.039519ms
Block 18908903 account 0xBBd0D4d067d5aF2065B1B6fD936d93237Ae1c56C time: 78.714155ms
Block 18908903 account 0xbededDf2eF49E87037c4fb2cA34d1FF3D3992A11 time: 63.011139ms
Block 18908903 account 0xc11ce44147c9f6149Fbe54ADb0588523c38718d7 time: 61.021603ms
Block 18908903 account 0xC1441D5EeF4d3045b53BF2dF999DA10E0573Ed8C time: 60.809768ms
Block 18908903 account 0xBA11D00c5f74255f56a5E366F4F77f5A186d7f55 time: 101.870725ms
Block 18908903 account 0xC1b634853Cb333D3aD8663715b08f41A3Aec47cc time: 54.376052ms
Block 18908903 account 0xc386c1BF6993eaa2bC87ad076eE3da59ccA412dF time: 45.570932ms
Block 18908903 account 0xC5003F495A5072A81771EF8aA38C6302f45f0ace time: 41.789377ms
Block 18908903 account 0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2 time: 78.569093ms
Block 18908903 account 0xc5d4ec9300be6dA89a3db305C415C7cD3cBB7E8E time: 47.003227ms
Block 18908903 account 0xc709aaE0980D3309657DEb8Ba1f9a1862DBB7042 time: 52.166997ms
Block 18908903 account 0xCA4Cc051c93158f1d95Fd0eF256AC725E79b04dE time: 45.541611ms
Block 18908903 account 0xC82E3dB60A52CF7529253b4eC688f631aad9e7c2 time: 47.829743ms
Block 18908903 account 0xC2eBD5d35542FF7ed100C7a9132AD796f44A3107 time: 64.62277ms
Block 18908903 account 0xC14e16261662887954d38e4FA788c7a9e78a54F0 time: 72.280022ms
Block 18908903 account 0xc66eA08f10Cf583D4a968A41fC6a03AeCba1CD7D time: 58.633419ms
Block 18908903 account 0xca7c2771D248dCBe09EABE0CE57A62e18dA178c0 time: 52.093103ms
Block 18908903 account 0xCd7877f8d03bFf5E08b900E629b91365808846a0 time: 51.689101ms
Block 18908903 account 0xcf0C122c6b73ff809C693DB761e7BaeBe62b6a2E time: 50.688061ms
Block 18908903 account 0xd03dffD02Db4B076e3eeD9272a6A243a23DE16e3 time: 45.659511ms
Block 18908903 account 0xcFbA65A385174b1CF619963575d65d179db43d2e time: 51.944635ms
Block 18908903 account 0xD20774629E742AF336228Ec950e6b18E3bC3B4e0 time: 47.37362ms
Block 18908903 account 0xd1d2Eb1B1e90B638588728b4130137D262C87cae time: 50.358131ms
Block 18908903 account 0xd5FBDa4C79F38920159fE5f22DF9655FDe292d47 time: 53.599758ms
Block 18908903 account 0xCe7d9C4dC78A2E123DB782d112ceE5D2AA5d85dd time: 80.284705ms
Block 18908903 account 0xCBD6832Ebc203e49E2B771897067fce3c58575ac time: 86.500291ms
Block 18908903 account 0xD355aA335905F6643d85b02641B6B11F3562541f time: 58.134239ms
Block 18908903 account 0xd7452bbC6D5ACdBd53d544AB4bf84A8dC5aA1b8E time: 55.635139ms
Block 18908903 account 0xD8E3550F3561e5ADa8AEE7E1Fd16b8Dc73771C81 time: 56.396608ms
Block 18908903 account 0xD1A2712C0184a04527782dA3C3b60687EBe8D613 time: 78.635204ms
Block 18908903 account 0xdAC17F958D2ee523a2206206994597C13D831ec7 time: 54.435514ms
Block 18908903 account 0xD4416b13d2b3a9aBae7AcD5D6C2BbDBE25686401 time: 65.615353ms
Block 18908903 account 0xd35EFAE4097d005720608Eaf37E42a5936C94B44 time: 66.472422ms
Block 18908903 account 0xDD3f50F8A6CafbE9b31a427582963f465E745AF8 time: 40.056494ms
Block 18908903 account 0xdDB3cC4Dc30Ce0FCd9BbFc2a5F389B8C40aA023A time: 42.453822ms
Block 18908903 account 0xDEC90ef5bdB73B2e2ae52aDCA05226B56475550A time: 40.051155ms
Block 18908903 account 0xdAf1695c41327b61B9b9965Ac6A5843A3198cf07 time: 54.08883ms
Block 18908903 account 0xe26f91Cc2984FB61702A218eFa715d86e6a70523 time: 35.785607ms
Block 18908903 account 0xE12af1218b4e9272e9628D7c7Dc6354D137D024e time: 45.879484ms
Block 18908903 account 0xE556E36537FD64A5A9572961f0a5aa0f61997e68 time: 46.975646ms
Block 18908903 account 0xe64a54E2533Fd126C2E452c5fAb544d80E2E4eb5 time: 43.27503ms
Block 18908903 account 0xe743F0A593A6Ae3e112c6e52d24d84e22531fc99 time: 46.341086ms
Block 18908903 account 0xE592427A0AEce92De3Edee1F18E0157C05861564 time: 47.84338ms
Block 18908903 account 0xDc95346D5580FeE505bba6047D14373FB983EBEd time: 86.417634ms
Block 18908903 account 0xe3170D65018882a336743a9c396C52eA4B9c5563 time: 60.525298ms
Block 18908903 account 0xDFd5293D8e347dFe59E90eFd55b2956a1343963d time: 65.665816ms
