id	count	probability
970	34	0.000000706880
971	34	0.000000706880
972	44	0.000000914786
973	35	0.000000727671
974	28	0.000000582137
975	37	0.000000769252
976	33	0.000000686090
977	31	0.000000644509
978	38	0.000000790043
979	44	0.000000914786
980	36	0.000000748462
981	39	0.000000810833
982	40	0.000000831624
983	36	0.000000748462
984	41	0.000000852415
985	46	0.000000956368
986	37	0.000000769252
987	33	0.000000686090
988	37	0.000000769252
989	45	0.000000935577
990	39	0.000000810833
991	37	0.000000769252
992	39	0.000000810833
993	28	0.000000582137
994	25	0.000000519765
995	36	0.000000748462
996	30	0.000000623718
997	21	0.000000436603
998	40	0.000000831624
999	37	0.000000769252
1000	34	0.000000706880
1001	37	0.000000769252
1002	32	0.000000665299
1003	32	0.000000665299
1004	34	0.000000706880
1005	28	0.000000582137
1006	40	0.000000831624
1007	31	0.000000644509
1008	27	0.000000561346
1009	29	0.000000602927
1010	39	0.000000810833
1011	34	0.000000706880
1012	31	0.000000644509
1013	36	0.000000748462
1014	40	0.000000831624
1015	32	0.000000665299
1016	22	0.000000457393
1017	31	0.000000644509
1018	33	0.000000686090
1019	35	0.000000727671
1020	40	0.000000831624
1021	20	0.000000415812
1022	35	0.000000727671
1023	34	0.000000706880
1024	40	0.000000831624
1025	30	0.000000623718
1026	50	0.000001039530
1027	21	0.000000436603
1028	37	0.000000769252
1029	25	0.000000519765
1030	37	0.000000769252
1031	34	0.000000706880
1032	33	0.000000686090
1033	33	0.000000686090
1034	37	0.000000769252
1035	35	0.000000727671
1036	36	0.000000748462
1037	37	0.000000769252
1038	33	0.000000686090
1039	32	0.000000665299
1040	29	0.000000602927
1041	26	0.000000540556
1042	26	0.000000540556
1043	35	0.000000727671
1044	42	0.000000873205
1045	32	0.000000665299
1046	37	0.000000769252
1047	37	0.000000769252
1048	21	0.000000436603
1049	29	0.000000602927
1050	31	0.000000644509
1051	33	0.000000686090
1052	30	0.000000623718
1053	31	0.000000644509
1054	32	0.000000665299
1055	42	0.000000873205
1056	18	0.000000374231
1057	31	0.000000644509
1058	27	0.000000561346
1059	34	0.000000706880
1060	24	0.000000498974
1061	35	0.000000727671
1062	38	0.000000790043
1063	34	0.000000706880
1064	35	0.000000727671
1065	32	0.000000665299
1066	36	0.000000748462
1067	35	0.000000727671
1068	36	0.000000748462
1069	29	0.000000602927
1070	29	0.000000602927
1071	22	0.000000457393
1072	28	0.000000582137
1073	40	0.000000831624
1074	33	0.000000686090
1075	35	0.000000727671
1076	32	0.000000665299
1077	27	0.000000561346
1078	26	0.000000540556
1079	21	0.000000436603
1080	37	0.000000769252
1081	29	0.000000602927
1082	29	0.000000602927
1083	24	0.000000498974
1084	36	0.000000748462
1085	33	0.000000686090
1086	43	0.000000893996
1087	24	0.000000498974
1088	20	0.000000415812
1089	21	0.000000436603
1090	34	0.000000706880
1091	24	0.000000498974
1092	28	0.000000582137
1093	28	0.000000582137
1094	38	0.000000790043
1095	31	0.000000644509
1096	20	0.000000415812
1097	24	0.000000498974
1098	28	0.000000582137
1099	19	0.000000395021
1100	31	0.000000644509
1101	27	0.000000561346
1102	31	0.000000644509
1103	30	0.000000623718
1104	37	0.000000769252
1105	22	0.000000457393
1106	32	0.000000665299
1107	26	0.000000540556
1108	25	0.000000519765
1109	21	0.000000436603
1110	34	0.000000706880
1111	35	0.000000727671
1112	30	0.000000623718
1113	25	0.000000519765
1114	20	0.000000415812
1115	24	0.000000498974
1116	30	0.000000623718
1117	21	0.000000436603
1118	35	0.000000727671
1119	29	0.000000602927
1120	26	0.000000540556
1121	25	0.000000519765
1122	29	0.000000602927
1123	27	0.000000561346
1124	21	0.000000436603
1125	21	0.000000436603
1126	25	0.000000519765
1127	18	0.000000374231
1128	27	0.000000561346
1129	21	0.000000436603
1130	28	0.000000582137
1131	17	0.000000353440
1132	25	0.000000519765
1133	33	0.000000686090
1134	21	0.000000436603
1135	22	0.000000457393
1136	18	0.000000374231
1137	27	0.000000561346
1138	25	0.000000519765
1139	21	0.000000436603
1140	31	0.000000644509
1141	30	0.000000623718
1142	25	0.000000519765
1143	26	0.000000540556
1144	17	0.000000353440
1145	18	0.000000374231
1146	27	0.000000561346
1147	31	0.000000644509
1148	24	0.000000498974
1149	19	0.000000395021
1150	16	0.000000332650
1151	29	0.000000602927
1152	22	0.000000457393
1153	24	0.000000498974
1154	30	0.000000623718
1155	35	0.000000727671
1156	26	0.000000540556
1157	24	0.000000498974
1158	29	0.000000602927
1159	21	0.000000436603
1160	17	0.000000353440
1161	23	0.000000478184
1162	29	0.000000602927
