id	count	probability
754	1	0.000001446910
756	1	0.000001446910
762	2	0.000002893820
764	1	0.000001446910
766	2	0.000002893820
770	1	0.000001446910
772	3	0.000004340730
777	1	0.000001446910
785	1	0.000001446910
789	1	0.000001446910
790	1	0.000001446910
794	1	0.000001446910
795	1	0.000001446910
800	1	0.000001446910
803	1	0.000001446910
806	2	0.000002893820
808	1	0.000001446910
810	1	0.000001446910
811	1	0.000001446910
815	1	0.000001446910
816	1	0.000001446910
820	1	0.000001446910
821	1	0.000001446910
823	1	0.000001446910
825	1	0.000001446910
826	1	0.000001446910
828	1	0.000001446910
832	2	0.000002893820
836	1	0.000001446910
839	1	0.000001446910
846	1	0.000001446910
851	2	0.000002893820
855	1	0.000001446910
857	1	0.000001446910
858	1	0.000001446910
863	1	0.000001446910
866	1	0.000001446910
868	2	0.000002893820
875	1	0.000001446910
876	1	0.000001446910
882	2	0.000002893820
888	1	0.000001446910
890	1	0.000001446910
893	1	0.000001446910
897	2	0.000002893820
898	1	0.000001446910
900	1	0.000001446910
901	1	0.000001446910
903	1	0.000001446910
904	2	0.000002893820
905	1	0.000001446910
907	1	0.000001446910
909	1	0.000001446910
914	1	0.000001446910
917	1	0.000001446910
921	1	0.000001446910
924	1	0.000001446910
926	1	0.000001446910
935	2	0.000002893820
946	1	0.000001446910
954	1	0.000001446910
956	1	0.000001446910
958	1	0.000001446910
960	2	0.000002893820
963	1	0.000001446910
965	1	0.000001446910
968	1	0.000001446910
972	1	0.000001446910
979	1	0.000001446910
987	1	0.000001446910
990	1	0.000001446910
991	1	0.000001446910
999	1	0.000001446910
1000	1	0.000001446910
1003	2	0.000002893820
1004	1	0.000001446910
1008	2	0.000002893820
1009	1	0.000001446910
1012	1	0.000001446910
1013	1	0.000001446910
1016	2	0.000002893820
1017	1	0.000001446910
1018	1	0.000001446910
1019	1	0.000001446910
1020	1	0.000001446910
1024	1	0.000001446910
1026	1	0.000001446910
1031	1	0.000001446910
1036	1	0.000001446910
1041	2	0.000002893820
1042	1	0.000001446910
1043	1	0.000001446910
1050	1	0.000001446910
1069	1	0.000001446910
1072	1	0.000001446910
1080	4	0.000005787640
1096	1	0.000001446910
1107	1	0.000001446910
1114	1	0.000001446910
1143	1	0.000001446910
1144	1	0.000001446910
1148	1	0.000001446910
1150	1	0.000001446910
1154	1	0.000001446910
1155	1	0.000001446910
1159	1	0.000001446910
1160	1	0.000001446910
1165	1	0.000001446910
1166	2	0.000002893820
1171	1	0.000001446910
1177	1	0.000001446910
1178	1	0.000001446910
1181	1	0.000001446910
1201	1	0.000001446910
1203	1	0.000001446910
1205	1	0.000001446910
1207	1	0.000001446910
1212	1	0.000001446910
1213	2	0.000002893820
1224	1	0.000001446910
1229	1	0.000001446910
1230	1	0.000001446910
1248	2	0.000002893820
1249	1	0.000001446910
1251	1	0.000001446910
1253	1	0.000001446910
1264	1	0.000001446910
1269	1	0.000001446910
1281	1	0.000001446910
1295	1	0.000001446910
1296	1	0.000001446910
1299	1	0.000001446910
1304	1	0.000001446910
1321	1	0.000001446910
1325	1	0.000001446910
1329	1	0.000001446910
1333	1	0.000001446910
1334	1	0.000001446910
1343	1	0.000001446910
1353	1	0.000001446910
1355	1	0.000001446910
1359	1	0.000001446910
1364	1	0.000001446910
1370	1	0.000001446910
1380	1	0.000001446910
1386	1	0.000001446910
1390	1	0.000001446910
1396	1	0.000001446910
1397	1	0.000001446910
1399	2	0.000002893820
1410	2	0.000002893820
1411	1	0.000001446910
1413	2	0.000002893820
1421	1	0.000001446910
1425	1	0.000001446910
1426	2	0.000002893820
1427	1	0.000001446910
1434	1	0.000001446910
1435	1	0.000001446910
1436	1	0.000001446910
1442	1	0.000001446910
1454	1	0.000001446910
1460	1	0.000001446910
1476	1	0.000001446910
1491	1	0.000001446910
1513	1	0.000001446910
1515	2	0.000002893820
1528	1	0.000001446910
1547	1	0.000001446910
1558	2	0.000002893820
1559	1	0.000001446910
1595	1	0.000001446910
1604	1	0.000001446910
1605	1	0.000001446910
1608	1	0.000001446910
1627	1	0.000001446910
1629	1	0.000001446910
1633	1	0.000001446910
1651	1	0.000001446910
1660	2	0.000002893820
1666	1	0.000001446910
1667	1	0.000001446910
1673	1	0.000001446910
1674	1	0.000001446910
1694	1	0.000001446910
1697	1	0.000001446910
1698	1	0.000001446910
1706	1	0.000001446910
1707	1	0.000001446910
1716	1	0.000001446910
1724	1	0.000001446910
1725	1	0.000001446910
1727	1	0.000001446910
1740	1	0.000001446910
1759	1	0.000001446910
1767	1	0.000001446910
1768	1	0.000001446910
1769	1	0.000001446910
1770	1	0.000001446910
1774	1	0.000001446910
1794	1	0.000001446910
1795	1	0.000001446910
1802	1	0.000001446910
1804	1	0.000001446910
1809	1	0.000001446910
1816	1	0.000001446910
1818	1	0.000001446910
1824	1	0.000001446910
1874	2	0.000002893820
1879	1	0.000001446910
1887	1	0.000001446910
1888	1	0.000001446910
1892	1	0.000001446910
1900	1	0.000001446910
1928	1	0.000001446910
1936	1	0.000001446910
1938	1	0.000001446910
1980	1	0.000001446910
1997	1	0.000001446910
2000	1	0.000001446910
2057	1	0.000001446910
2076	1	0.000001446910
2084	1	0.000001446910
2109	1	0.000001446910
2120	1	0.000001446910
2135	1	0.000001446910
2150	1	0.000001446910
2155	1	0.000001446910
2156	1	0.000001446910
2159	1	0.000001446910
2190	1	0.000001446910
2205	1	0.000001446910
2211	1	0.000001446910
2264	1	0.000001446910
2265	1	0.000001446910
2270	1	0.000001446910
2436	2	0.000002893820
2440	1	0.000001446910
2444	1	0.000001446910
2448	1	0.000001446910
2472	1	0.000001446910
2478	1	0.000001446910
2490	1	0.000001446910
2514	1	0.000001446910
2521	1	0.000001446910
2538	1	0.000001446910
2560	1	0.000001446910
2576	2	0.000002893820
2588	1	0.000001446910
2620	1	0.000001446910
2621	1	0.000001446910
2623	1	0.000001446910
2634	1	0.000001446910
